ui_file	line	function	page	visible_label	section	control_type	db_key_or_helper	values_min_max_step	apply_helper	registry_key	status	reason
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	107	IsMouseoverHighlightEnabled	gf_indicators	Border Thickness	Indicators	slider		min=1;max=6;step=1		gf_party.hlFocusSize|gf_raid.hlFocusSize|gf_mythicraid.hlFocusSize	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	108	IsMouseoverHighlightEnabled	gf_indicators	Focus Glow Color	Indicators	color		rgb 0..1	QueueGF	gf_party.hlFocusColor|gf_raid.hlFocusColor|gf_mythicraid.hlFocusColor	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	126	IsMouseoverHighlightEnabled	gf_indicators	Group Border	Indicators	toggle				gf_party.groupBorderEnabled|gf_raid.groupBorderEnabled|gf_mythicraid.groupBorderEnabled	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	128	IsMouseoverHighlightEnabled	gf_indicators	Border Thickness	Indicators	slider		min=1;max=12;step=1		gf_party.groupBorderSize|gf_raid.groupBorderSize|gf_mythicraid.groupBorderSize	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	129	IsMouseoverHighlightEnabled	gf_indicators	Padding	Indicators	slider		min=0;max=40;step=1		gf_party.groupBorderPadding|gf_raid.groupBorderPadding|gf_mythicraid.groupBorderPadding	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	130	IsMouseoverHighlightEnabled	gf_indicators	Group Border Color	Indicators	color		rgb 0..1	QueueGF	gf_party.groupBorderColor|gf_raid.groupBorderColor|gf_mythicraid.groupBorderColor	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	190	RefreshIndicatorsState	gf_indicators	Status icon controls	Status Icons	segment		STATUS_ICON_TAB_VALUES	Refresh	set_menu_selector_state	registered	Matched runtime group status-icon tab selector to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	272	BindStatusSlider	gf_indicators	Icon style	Status Icons	dropdown		IconStyleValues		gf_party.iconStyle|gf_raid.iconStyle|gf_mythicraid.iconStyle	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	274	BindStatusSlider	gf_indicators	Use Midnight Style	Status Icons	toggle				gf_party.useMidnightIcons|gf_raid.useMidnightIcons|gf_mythicraid.useMidnightIcons	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	276	BindStatusSlider	gf_indicators	Indicator	Status Icons	dropdown		GF_STATUS_ICON_VALUES	Refresh	set_menu_selector_state	registered	Matched runtime group selected-status-icon dropdown to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	296	BindStatusSlider	gf_indicators	Enabled	Status Icons	toggle			Refresh	gf_party.roleIcon|gf_party.leaderIcon|gf_party.assistIcon|gf_party.raidMarker|gf_party.readyCheckIcon|gf_party.summonIcon|gf_party.resurrectIcon|gf_party.phaseIcon|gf_party.statusText|gf_party.statusGhostText|gf_party.statusAFKText|gf_raid.roleIcon	registered	Matched dynamic selected group status-icon enabled settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	309	BindStatusSlider	gf_indicators	Icon pack	Status Icons	dropdown		IconPackValues	Refresh	gf_party.roleIconStyle|gf_party.leaderIconStyle|gf_party.assistIconStyle|gf_raid.roleIconStyle|gf_raid.leaderIconStyle|gf_raid.assistIconStyle|gf_mythicraid.roleIconStyle|gf_mythicraid.leaderIconStyle|gf_mythicraid.assistIconStyle	registered	Matched dynamic selected group status-icon icon-pack settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	333	BindStatusSlider	gf_indicators	Tank	Status Icons	toggle				gf_party.roleIconShowTank|gf_raid.roleIconShowTank|gf_mythicraid.roleIconShowTank	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	334	BindStatusSlider	gf_indicators	Healer	Status Icons	toggle				gf_party.roleIconShowHealer|gf_raid.roleIconShowHealer|gf_mythicraid.roleIconShowHealer	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	335	BindStatusSlider	gf_indicators	DPS	Status Icons	toggle				gf_party.roleIconShowDPS|gf_raid.roleIconShowDPS|gf_mythicraid.roleIconShowDPS	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	344	BindStatusSlider	gf_indicators	Preview current	Status Icons	button			Refresh	preview_group_status_icon	registered	Matched group status-icon preview action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	361	BindStatusSlider	gf_indicators	Show all	Status Icons	button			Refresh	preview_group_status_icon	registered	Matched group status-icon preview action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	377	BindStatusSlider	gf_indicators	Reset selected	Status Icons	button			QueueGF|Refresh	reset_group_status_icon	registered	Matched group status-icon reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	395	BindStatusSlider	gf_indicators	Size	Status Icons	slider	visual			gf_party.roleIconSize|gf_party.leaderIconSize|gf_party.assistIconSize|gf_party.raidMarkerSize|gf_party.readyCheckSize|gf_party.summonIconSize|gf_party.resurrectIconSize|gf_party.phaseIconSize|gf_party.statusTextSize|gf_party.statusGhostTextSize|gf_party.statusAFKTextSize|gf_raid.roleIconSize	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	396	BindStatusSlider	gf_indicators	Anchor	Status Icons	dropdown	geometry			gf_party.roleIconAnchor|gf_party.leaderIconAnchor|gf_party.assistIconAnchor|gf_party.raidMarkerAnchor|gf_party.readyCheckAnchor|gf_party.summonAnchor|gf_party.resurrectAnchor|gf_party.phaseAnchor|gf_party.statusTextAnchor|gf_party.statusGhostTextAnchor|gf_party.statusAFKTextAnchor|gf_raid.roleIconAnchor	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	397	BindStatusSlider	gf_indicators	X Offset	Status Icons	slider	geometry			gf_party.roleIconX|gf_party.leaderIconX|gf_party.assistIconX|gf_party.raidMarkerX|gf_party.readyCheckX|gf_party.summonX|gf_party.resurrectX|gf_party.phaseX|gf_party.statusOffsetX|gf_party.statusGhostOffsetX|gf_party.statusAFKOffsetX|gf_raid.roleIconX	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	398	BindStatusSlider	gf_indicators	Y Offset	Status Icons	slider	geometry			gf_party.roleIconY|gf_party.leaderIconY|gf_party.assistIconY|gf_party.raidMarkerY|gf_party.readyCheckY|gf_party.summonY|gf_party.resurrectY|gf_party.phaseY|gf_party.statusOffsetY|gf_party.statusGhostOffsetY|gf_party.statusAFKOffsetY|gf_raid.roleIconY	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	399	BindStatusSlider	gf_indicators	Layer	Status Icons	slider	visual			gf_party.roleIconLayer|gf_party.leaderIconLayer|gf_party.assistIconLayer|gf_party.raidMarkerLayer|gf_party.readyCheckLayer|gf_party.summonLayer|gf_party.resurrectLayer|gf_party.phaseLayer|gf_party.statusTextLayer|gf_party.statusGhostTextLayer|gf_party.statusAFKTextLayer|gf_raid.roleIconLayer	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	403	BindStatusSlider	gf_indicators	X Offset (extended)	Status Icons	slider	geometry			gf_party.roleIconX|gf_party.leaderIconX|gf_party.assistIconX|gf_party.raidMarkerX|gf_party.readyCheckX|gf_party.summonX|gf_party.resurrectX|gf_party.phaseX|gf_party.statusOffsetX|gf_party.statusGhostOffsetX|gf_party.statusAFKOffsetX|gf_raid.roleIconX	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	404	BindStatusSlider	gf_indicators	Y Offset (extended)	Status Icons	slider	geometry			gf_party.roleIconY|gf_party.leaderIconY|gf_party.assistIconY|gf_party.raidMarkerY|gf_party.readyCheckY|gf_party.summonY|gf_party.resurrectY|gf_party.phaseY|gf_party.statusOffsetY|gf_party.statusGhostOffsetY|gf_party.statusAFKOffsetY|gf_raid.roleIconY	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	405	BindStatusSlider	gf_indicators	Layer	Status Icons	slider	visual			gf_party.roleIconLayer|gf_party.leaderIconLayer|gf_party.assistIconLayer|gf_party.raidMarkerLayer|gf_party.readyCheckLayer|gf_party.summonLayer|gf_party.resurrectLayer|gf_party.phaseLayer|gf_party.statusTextLayer|gf_party.statusGhostTextLayer|gf_party.statusAFKTextLayer|gf_raid.roleIconLayer	registered	Matched dynamic selected group status-icon placement settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	407	BindStatusSlider	gf_indicators	Reset selected	Status Icons	button				reset_group_status_icon	registered	Matched group status-icon reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	416	BindStatusSlider	gf_indicators	Preview current	Status Icons	button				preview_group_status_icon	registered	Matched group status-icon preview action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	424	BindStatusSlider	gf_indicators	Show all	Status Icons	button			Refresh	preview_group_status_icon	registered	Matched group status-icon preview action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	537	CurrentAuraColor	gf_indicators	"<dynamic:Tr(""Spell Indicators"")>"	Status Icons	toggle			Refresh	gf_party.spellIndicators.enabled|gf_raid.spellIndicators.enabled|gf_mythicraid.spellIndicators.enabled	registered	Matched spell-indicator root enabled setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	547	CurrentAuraColor	gf_indicators	layer	Status Icons	slider		min=1;max=15;step=1		gf_party.spellIndicators.layer|gf_raid.spellIndicators.layer|gf_mythicraid.spellIndicators.layer	registered	Matched spell-indicator layer setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	550	CurrentAuraColor	gf_indicators	"<dynamic:Tr(""Spec"")>"	Status Icons	dropdown		SpellSpecValues		gf_party.spellIndicators.spec|gf_raid.spellIndicators.spec|gf_mythicraid.spellIndicators.spec	registered	Matched spell-indicator spec setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	564	CurrentAuraColor	gf_indicators	"<dynamic:Tr(""Multi-Spec Entry"")>"	Status Icons	dropdown		function() return SpellTrackedSpecValues() end		set_menu_selector_state	registered	Matched runtime spell-indicator multi-spec dropdown to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	575	CurrentAuraColor	gf_indicators	"<dynamic:Tr(""Track selected multi spec"")>"	Status Icons	toggle				set_group_spell_indicator_multi_spec	registered	Matched spell-indicator multi-spec tracking action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	834	ToggleSpellIndicator	gf_indicators	"<dynamic:Tr(""Spell"")>"	Status Icons	dropdown		function() return SpellAuraValues(CurrentScope()) end	Refresh	set_menu_selector_state	registered	Matched runtime selected-spell dropdown to Assistant menu selector state action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	845	ToggleSpellIndicator	gf_indicators	"<dynamic:Tr(""Enabled"")>"	Status Icons	toggle				set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	857	ToggleSpellIndicator	gf_indicators	"<dynamic:Tr(""Only my cast"")>"	Status Icons	toggle				set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	870	BindPlacedDropdown	gf_indicators	<dynamic:Tr(label)>	Status Icons	dropdown		values		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	886	BindPlacedSlider	gf_indicators	<dynamic:Tr(label)>	Status Icons	slider		min=minValue;max=maxValue;step=step		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	902	BindPlacedToggle	gf_indicators	<dynamic:Tr(label)>	Status Icons	toggle				set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	920	BindFrameSlider	gf_indicators	<dynamic:Tr(label)>	Status Icons	slider		min=minValue;max=maxValue;step=step		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	935	BindFrameSlider	gf_indicators	"<dynamic:Tr(""Indicator Type"")>"	Status Icons	dropdown		PLACED_INDICATOR_TYPES		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	958	BindFrameSlider	gf_indicators	Anchor	Status Icons	dropdown	bBind			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	959	BindFrameSlider	gf_indicators	Size	Status Icons	slider	bBind			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	960	BindFrameSlider	gf_indicators	X Offset	Status Icons	slider	bBind			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	961	BindFrameSlider	gf_indicators	Y Offset	Status Icons	slider	bBind			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	962	BindFrameSlider	gf_indicators	Bar Width	Status Icons	slider	barWidth			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	963	BindFrameSlider	gf_indicators	Growth	Status Icons	dropdown	RIGHTDOWN			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	965	BindFrameSlider	gf_indicators	"<dynamic:Tr(""Frame Effect"")>"	Status Icons	dropdown		FRAME_EFFECT_TYPES		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	989	BindFrameSlider	gf_indicators	"<dynamic:Tr(""Color"")>"	Status Icons	color		rgb 0..1		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1008	BindFrameSlider	gf_indicators	Priority	Status Icons	slider	bBind			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1010	BindFrameSlider	gf_indicators	"<dynamic:Tr(""Tint Alpha"")>"	Status Icons	slider		min=5;max=100;step=5		set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1027	BindFrameSlider	gf_indicators	Border / Glow Thickness	Status Icons	slider	thickness			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1028	BindFrameSlider	gf_indicators	Show when missing	Status Icons	toggle	missing			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1029	BindFrameSlider	gf_indicators	Show Cooldown Swipe	Status Icons	toggle	showCooldownSwipe			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1030	BindFrameSlider	gf_indicators	Show Cooldown Text	Status Icons	toggle	showCooldown			set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1032	BindFrameSlider	gf_indicators	"<dynamic:Tr(""Cooldown Text Size"")>"	Status Icons	slider		min=6;max=24;step=1	Refresh	set_group_spell_indicator_aura	registered	Matched dynamic selected spell-indicator aura field action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1115	BindFrameSlider	gf_indicators	Corner Indicators	Corner Indicators	toggle				gf_party.ciEnabled|gf_raid.ciEnabled|gf_mythicraid.ciEnabled	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1117	BindFrameSlider	gf_indicators	Icon Size	Corner Indicators	slider		min=4;max=24;step=1		gf_party.ciSize|gf_raid.ciSize|gf_mythicraid.ciSize	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1118	BindFrameSlider	gf_indicators	Alpha	Corner Indicators	slider		min=10;max=100;step=5		gf_party.ciAlpha|gf_raid.ciAlpha|gf_mythicraid.ciAlpha	registered	Matched Group Indicators control to scoped group-frame setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1143	BindFrameSlider	gf_indicators	"<dynamic:(slotInfo.text or slotKey) .. "" Indicator"">"	Corner Indicators	dropdown		CICategoryValues		gf_party.ciSlotTL|gf_party.ciSlotTR|gf_party.ciSlotBL|gf_party.ciSlotBR|gf_party.ciSlotC|gf_raid.ciSlotTL|gf_raid.ciSlotTR|gf_raid.ciSlotBL|gf_raid.ciSlotBR|gf_raid.ciSlotC|gf_mythicraid.ciSlotTL|gf_mythicraid.ciSlotTR	registered	Matched corner-indicator slot assignment settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GroupIndicators.lua	1164	BindFrameSlider	gf_indicators	Editor Slot	Corner Indicators	dropdown		CI_SLOT_VALUES		set_menu_selector_state	registered	Matched runtime corner-editor slot selector to Assistant menu selector state action.
